Player,Nation,Pos,SoT%,Squad,Comp,Age,MP,G/90,G/Sh,G/SoT,PKGoals,PKAttempted,Goals,Pass,PassCompleted,PassComp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assist,Cross,CrossCompleted,CrossComp%,Interception ,Tackle_Won,Tackle,Tackle_Won%,SucDribble,Dribble,DribbleComp%,DribblePast%,YCards,RCards,Fls,Fld,OGoals,AerWon,AerLost,AerWon%,AerLost%,PasswHead,PasswHead%,PKwon,Blocks,BlkSh,BlkShSv,but_par_tir,but_par_tir_cadre,but_par_90min,tete_reussi,passe_avec_tete,pass_short_comp,pass_medium_comp,pass_long_comp,Dribbles_reussis,Dribles_passes,BlockPasse,BlockTir,Block,fautes,tacles_gagnes,carton_rouge,carton_jaune,Tir,Tete,Passe,Dribbles,Tacle,Note Finale,classement_equipe
Grégoire-Defrel,MTQ,FW,37.0,Sassuolo,Serie A,30.0,38,0.13,0.07,0.2,0,0,2,400,342,85.5,90.0,84.2,68.2,2,0,0,,0.73,16,20,80.0,14,30,46.67,3.3,3,0,16,21,0,17,42,28.9,0,8,2.0,0.0,0.79,0.13,0.0,46,45,41,30,24,87,83,79,42,42,98,74,72,60,85,94,81,44,27,83,42,80,49.0,4
Andrea-Pinamonti,ITA,FW,25.6,Empoli,Serie A,23.0,36,0.41,0.1,0.41,4,4,13,653,402,61.56,71.8,60.2,50.0,2,27,3,11.11,1.19,6,13,46.15,12,28,42.86,1.46,4,0,31,58,0,102,141,41.99,0,60,9.19,0.03,0.75,0.13,0.0,59,79,78,66,86,18,17,45,32,8,98,74,71,83,56,94,87,72,76,27,20,80,49.0,2
Renato-Steffen,SUI,FWMF,15.4,Wolfsburg,Bundesliga,30.0,20,0.0,0.0,0.0,0,0,0,432,332,76.85,87.0,75.6,64.1,1,27,4,14.81,1.31,5,19,26.32,7,12,58.33,5.42,6,0,18,18,0,17,26,39.55,0,26,6.02,0.0,1.31,0.0,0.0,34,34,33,59,69,79,56,70,75,60,98,49,61,63,52,94,94,28,53,57,56,63,48.0,6
Emmanuel-Dennis,NGA,FWMF,44.3,Watford,Premier League,24.0,33,0.35,0.16,0.37,0,0,10,634,430,67.82,77.5,69.4,57.1,6,29,5,17.24,1.32,28,46,60.87,73,164,44.51,1.7,9,1,69,47,0,59,101,36.92,0,23,3.63,0.03,1.22,0.07,0.0,81,72,71,52,44,34,35,59,37,12,98,59,75,99,97,99,99,75,48,43,24,98,48.0,3
Marcus-Coco,FRA,FWDF,18.2,Nantes,Ligue 1,25.0,24,0.1,0.09,0.5,0,0,1,332,232,69.88,80.2,72.4,37.8,1,20,5,25.0,2.04,20,32,62.5,11,25,44.0,5.04,3,1,21,30,0,32,33,49.29,0,14,4.22,0.0,1.55,0.1,0.0,55,91,37,80,52,48,45,22,35,58,98,66,74,69,91,99,81,55,59,34,42,76,48.0,2
Nikola-Vlai?,CRO,FWMF,42.9,West Ham,Premier League,24.0,19,0.16,0.14,0.33,0,0,1,221,170,76.92,89.9,78.5,31.6,0,15,0,0.0,1.77,11,13,84.62,7,12,58.33,10.75,0,0,9,19,0,6,11,35.4,0,5,2.26,0.0,0.97,0.0,0.0,75,69,45,47,28,86,67,18,75,75,98,49,56,44,74,94,36,51,31,47,61,51,48.0,3
Soma-Novothny,HUN,FWMF,33.3,Bochum,Bundesliga,27.0,6,1.11,0.33,1.0,0,0,1,17,12,70.59,62.5,85.7,50.0,0,1,0,0.0,0.0,0,1,0.0,0,0,,,0,0,2,2,0,5,9,35.73,1,3,17.65,1.11,0.0,0.0,0.0,98,100,98,48,97,7,87,45,100,100,98,49,33,23,18,94,36,59,44,28,60,26,48.0,3
Takefusa-Kubo,JPN,FWMF,18.4,Mallorca,La Liga,20.0,28,0.06,0.02,0.11,0,0,1,517,364,70.41,79.4,71.0,56.7,0,36,7,19.44,1.57,24,28,85.71,36,68,52.94,3.56,4,0,19,54,0,13,18,41.95,0,26,5.03,0.0,1.8,0.17,0.0,35,36,35,65,61,43,41,58,65,45,98,81,86,66,94,94,87,34,61,46,53,82,48.0,3
Sekou-Mara,FRA,FW,44.4,Bordeaux,Ligue 1,19.0,26,0.59,0.14,0.31,1,1,6,205,139,67.8,71.2,71.6,55.0,0,5,1,20.0,1.49,8,10,80.0,12,35,34.29,4.26,2,0,22,23,0,27,37,42.18,0,9,4.39,0.1,0.69,0.1,0.0,75,63,91,66,54,16,43,54,18,51,98,66,63,71,64,94,70,71,56,35,32,70,48.0,2
Ángel-Rodríguez,ESP,FW,37.9,Mallorca,La Liga,35.0,29,0.17,0.1,0.27,0,0,3,273,197,72.16,78.6,76.7,53.3,2,8,2,25.0,0.81,13,23,56.52,14,27,51.85,3.0,4,0,43,28,0,16,49,24.6,0,14,5.13,0.06,0.81,0.06,0.0,59,55,46,22,62,41,61,49,61,38,98,56,66,93,79,94,87,52,41,49,49,87,48.0,4
Moussa-Diaby,FRA,FWMF,50.9,Leverkusen,Bundesliga,22.0,32,0.42,0.25,0.48,0,1,13,1015,757,74.58,81.7,80.4,60.9,12,87,18,20.69,1.53,11,19,57.89,50,122,40.98,1.55,10,1,41,30,0,10,28,26.61,0,11,1.08,0.0,0.39,0.0,0.0,95,86,79,26,15,55,74,66,29,9,98,49,56,92,74,99,99,87,20,65,19,91,48.0,4
Tim-Lemperle,GER,FWMF,42.9,Köln,Bundesliga,20.0,13,1.18,0.29,0.67,0,0,2,59,39,66.1,70.0,64.3,50.0,0,4,1,25.0,3.53,4,5,80.0,6,9,66.67,39.22,0,0,5,2,0,4,12,24.97,1,6,10.17,0.0,0.59,0.0,0.0,97,96,98,23,88,15,23,45,89,90,98,49,42,33,48,94,36,70,40,20,64,38,48.0,2
Riccardo-Orsolini,ITA,FW,28.3,Bologna,Serie A,25.0,29,0.3,0.08,0.27,2,2,6,748,498,66.58,78.3,70.7,45.2,3,54,13,24.07,1.46,10,23,43.48,27,57,47.37,2.39,2,0,21,49,0,28,34,45.05,0,40,5.35,0.0,0.86,0.25,0.0,51,55,64,73,63,38,39,31,44,26,98,89,77,69,70,94,70,56,67,35,34,74,48.0,4
Anthony-Elanga,SWE,FW,33.3,Manchester Utd,Premier League,20.0,21,0.15,0.1,0.29,0,0,2,441,345,78.23,87.5,76.1,58.6,2,16,3,18.75,2.0,17,25,68.0,15,39,38.46,3.41,0,0,11,24,0,27,25,51.95,0,18,4.08,0.0,1.78,0.15,0.0,59,60,42,86,51,80,59,62,24,44,98,77,75,48,86,94,36,46,58,57,29,56,48.0,3
Musa-Barrow,GAM,FWMF,38.9,Bologna,Serie A,23.0,34,0.25,0.08,0.21,0,0,6,939,714,76.04,89.4,77.1,51.3,6,53,12,22.64,1.22,12,16,75.0,32,58,55.17,2.55,0,0,11,27,0,24,48,33.22,0,18,1.92,0.0,0.93,0.04,0.0,51,47,58,38,23,85,62,46,69,28,98,51,67,48,77,94,36,52,30,64,48,64,48.0,3
Ibrahima-Niane,SEN,FW,23.3,Metz,Ligue 1,23.0,26,0.17,0.05,0.2,1,1,3,415,302,72.77,80.7,70.3,58.1,1,7,1,14.29,1.02,0,1,0.0,10,22,45.45,2.86,2,1,14,29,0,64,84,43.28,0,36,8.67,0.0,0.51,0.11,0.0,39,45,46,69,83,50,38,61,39,35,98,69,60,55,18,99,70,40,71,46,35,56,48.0,4
Bryan-Lasme,FRA,FW,50.0,Arminia,Bundesliga,23.0,23,0.21,0.14,0.29,0,0,2,198,123,62.12,65.4,63.6,58.8,0,16,4,25.0,0.52,4,6,66.67,10,27,37.04,4.96,2,0,15,10,0,38,40,48.76,0,20,10.1,0.0,1.03,0.0,0.0,75,60,53,79,88,8,21,63,21,57,98,49,61,57,48,94,70,55,74,27,34,59,48.0,3
Jérémy-Le-Douaron,FRA,FW,43.2,Brest,Ligue 1,24.0,32,0.31,0.14,0.31,0,0,5,315,204,64.76,81.9,50.0,47.4,3,28,5,17.86,0.93,8,10,80.0,12,38,31.58,2.61,0,0,22,33,0,38,61,38.37,0,22,6.98,0.0,0.99,0.12,0.0,75,63,66,56,76,56,11,34,14,30,98,71,76,71,64,94,36,68,66,34,22,66,48.0,3
M'Bala-Nzola,ANG,FW,59.1,Spezia,Serie A,25.0,21,0.17,0.09,0.15,0,0,2,250,201,80.4,85.6,74.6,83.3,1,4,0,0.0,0.76,3,7,42.86,11,18,61.11,5.61,2,0,33,9,0,23,66,25.8,0,10,4.0,0.0,0.67,0.08,0.0,55,40,46,25,50,72,52,92,80,61,98,61,55,86,42,94,70,40,32,61,60,62,48.0,4
Simon-Zoller,GER,FW,63.6,Bochum,Bundesliga,30.0,10,0.45,0.27,0.43,0,0,3,158,121,76.58,84.5,81.1,55.0,2,11,3,27.27,1.06,2,3,66.67,2,4,50.0,7.5,3,0,16,5,0,8,10,44.32,0,12,7.59,0.0,0.61,0.0,0.0,96,82,82,71,78,68,76,54,57,68,98,49,39,60,35,94,81,58,50,44,42,45,48.0,4
Luis-Díaz,COL,FW,36.8,Liverpool,Premier League,25.0,13,0.38,0.11,0.29,0,0,4,450,396,88.0,91.0,88.0,88.6,3,22,3,13.64,1.7,10,12,83.33,32,48,66.67,6.69,0,0,16,21,0,10,28,26.26,0,14,3.11,0.0,0.85,0.09,0.0,63,60,76,25,39,90,90,93,89,66,98,64,50,60,70,94,36,48,23,65,56,47,48.0,4
Raúl-Jiménez,MEX,FW,26.3,Wolves,Premier League,31.0,34,0.21,0.09,0.33,1,1,6,781,558,71.45,77.7,76.1,57.7,4,20,4,20.0,1.37,23,33,69.7,38,93,40.86,1.66,9,2,55,58,0,74,93,44.31,0,34,4.35,0.0,1.23,0.27,0.03,55,69,53,71,53,35,59,60,28,11,99,90,86,97,94,100,99,59,62,51,20,98,48.0,2
Darío-Benedetto,ARG,FW,33.3,Elche,La Liga,32.0,14,0.3,0.11,0.33,0,0,2,113,77,68.14,69.1,66.7,73.7,1,6,0,0.0,1.21,0,4,0.0,10,16,62.5,10.44,1,0,5,8,0,11,12,47.85,0,7,6.19,0.0,0.61,0.0,0.0,63,69,64,78,70,13,28,86,83,75,98,49,43,33,18,94,55,48,54,31,58,37,48.0,4
Eldor-Shomurodov,UZB,FWMF,35.5,Roma,Serie A,26.0,28,0.34,0.1,0.27,0,0,3,233,159,68.24,73.6,70.5,63.2,4,13,3,23.08,1.38,5,7,71.43,2,14,14.29,3.29,2,0,19,7,0,28,40,41.18,0,18,7.73,0.0,0.69,0.0,0.0,59,55,69,63,79,22,39,69,8,42,98,49,59,66,52,94,70,59,69,42,24,68,48.0,2
Kike-Pérez,ESP,FWMF,50.0,Elche,La Liga,25.0,12,0.34,0.2,0.4,0,0,2,247,183,74.09,81.7,74.2,64.7,0,0,0,,1.9,7,13,53.85,6,12,50.0,11.5,1,0,21,6,0,15,19,44.12,0,14,5.67,0.0,1.72,0.17,0.0,90,78,69,70,66,55,50,71,57,77,98,81,62,69,61,94,55,55,48,41,47,49,48.0,5
Bebé,CPV,FWMF,14.3,Rayo Vallecano,La Liga,31.0,29,0.1,0.02,0.14,0,0,1,343,212,61.81,84.4,63.6,38.2,2,46,5,10.87,1.46,5,10,50.0,31,52,59.62,6.4,2,0,12,19,0,14,16,46.65,0,9,2.62,0.1,2.19,0.0,0.0,35,39,37,76,32,67,21,22,76,65,98,49,79,50,52,94,70,36,53,36,69,65,48.0,4
Wout-Weghorst,NED,FW,23.3,Burnley,Premier League,29.0,20,0.12,0.07,0.29,0,0,2,432,288,66.67,73.6,66.7,63.2,3,8,1,12.5,1.99,12,17,70.59,14,19,73.68,4.58,3,0,33,21,0,66,107,38.14,0,40,9.26,0.0,1.86,0.31,0.0,46,60,39,55,86,22,28,69,92,54,98,92,78,86,77,94,81,40,59,33,61,70,48.0,2
Gaëtan-Laborde,FRA,FW,38.6,Rennes,Ligue 1,28.0,34,0.4,0.12,0.31,2,2,12,658,434,65.96,74.8,61.5,66.7,8,39,10,25.64,0.99,15,22,68.18,15,39,38.46,1.44,1,0,35,21,0,88,139,38.72,0,53,8.05,0.0,1.02,0.1,0.0,66,63,77,57,81,24,19,77,24,7,98,66,75,88,84,94,55,69,69,40,16,80,48.0,4
Nikola-Kalini?,CRO,FW,30.8,Hellas Verona,Serie A,34.0,14,0.89,0.31,1.0,0,0,4,102,85,83.33,87.7,83.9,66.7,1,1,0,0.0,0.67,1,2,50.0,3,7,42.86,9.57,5,1,16,10,0,6,10,37.46,0,1,0.98,0.22,0.67,0.0,0.0,98,100,97,53,15,81,83,77,32,73,98,49,45,60,27,99,90,72,25,59,38,51,48.0,5
Gianluca-Caprari,ITA,FWMF,40.0,Hellas Verona,Serie A,28.0,35,0.39,0.15,0.38,2,2,12,1272,965,75.86,87.8,78.2,46.5,7,61,7,11.48,2.14,30,43,69.77,60,116,51.72,1.84,4,0,55,81,0,10,48,17.28,0,29,2.28,0.03,1.38,0.0,0.0,78,74,77,13,28,81,66,33,61,15,98,49,74,97,98,94,87,76,20,60,38,94,48.0,4
Caleb-Ekuban,GHA,FWMF,17.9,Genoa,Serie A,28.0,30,0.05,0.03,0.14,0,0,1,433,301,69.52,80.9,66.7,56.5,2,11,1,9.09,1.94,14,25,56.0,23,45,51.11,3.27,2,0,26,34,0,40,64,38.42,0,22,5.08,0.0,1.83,0.37,0.0,36,39,34,56,61,51,28,58,59,42,98,95,94,77,81,94,70,36,58,46,50,80,48.0,1
Asier-Villalibre,ESP,FW,31.6,Athletic Club,La Liga,24.0,19,0.33,0.11,0.33,0,0,2,125,77,61.6,72.7,64.1,11.1,0,4,0,0.0,0.33,3,4,75.0,4,8,50.0,10.25,0,0,12,14,0,22,15,59.47,0,10,8.0,0.0,1.15,0.16,0.0,63,69,68,93,80,21,22,16,57,74,98,79,66,50,42,94,36,54,71,16,53,45,48.0,3
Teemu-Pukki,FIN,FW,35.3,Norwich City,Premier League,32.0,37,0.3,0.12,0.33,3,3,11,528,394,74.62,80.4,77.8,70.0,3,25,1,4.0,0.75,11,24,45.83,30,65,46.15,1.37,4,0,44,29,0,16,108,12.83,0,29,5.49,0.03,0.58,0.06,0.0,66,69,64,9,64,49,64,81,41,7,98,56,61,94,74,94,87,66,36,65,24,87,48.0,2
Stevan-Joveti?,MNE,FW,35.6,Hertha BSC,Bundesliga,32.0,18,0.53,0.13,0.38,0,0,6,377,264,70.03,81.6,67.3,55.8,1,8,3,37.5,2.39,3,5,60.0,11,29,37.93,4.9,3,0,10,20,0,24,26,47.96,0,27,7.16,0.0,0.44,0.0,0.0,70,74,88,78,77,54,30,56,23,57,98,49,45,46,42,94,81,62,62,37,32,53,48.0,3
Isaac-Palazón-Camacho,ESP,FWMF,22.0,Rayo Vallecano,La Liga,27.0,34,0.08,0.03,0.15,0,0,2,895,646,72.18,82.7,79.0,51.4,4,30,4,13.33,1.5,30,45,66.67,34,75,45.33,2.0,7,0,39,78,0,61,76,44.53,0,53,5.92,0.0,1.77,0.16,0.0,36,40,36,72,69,60,69,47,38,19,98,79,88,90,98,94,96,37,70,59,28,94,48.0,5
Dominic-Calvert-Lewin,ENG,FW,36.7,Everton,Premier League,25.0,17,0.35,0.1,0.27,2,3,5,291,180,61.86,65.0,52.9,75.0,2,3,0,0.0,0.98,11,14,78.57,6,10,60.0,4.2,2,0,21,22,0,97,107,47.55,1,32,11.0,0.07,0.77,0.21,0.0,59,55,71,77,90,8,12,87,79,51,98,85,59,69,74,94,70,48,65,28,51,60,48.0,1
João-Pedro,BRA,FWMF,34.0,Watford,Premier League,20.0,28,0.16,0.06,0.19,0,0,3,575,396,68.87,72.9,70.6,66.2,1,25,4,16.0,1.58,17,22,77.27,51,98,52.04,3.17,1,0,17,38,0,62,108,36.49,0,40,6.96,0.0,1.53,0.27,0.05,43,43,45,50,75,21,39,73,62,40,99,90,87,61,86,94,55,42,60,43,49,72,48.0,4
Alexander-Isak,SWE,FW,45.1,Real Sociedad,La Liga,22.0,32,0.25,0.06,0.13,2,3,6,454,331,72.91,81.4,74.4,57.6,2,22,2,9.09,0.92,9,14,64.29,42,92,45.65,2.2,6,0,33,34,0,31,53,36.83,0,22,4.85,0.0,0.63,0.13,0.0,43,37,58,52,59,53,51,60,39,23,98,74,68,86,68,94,94,46,56,55,31,86,47.0,3
Junior-Messias,BRA,FWMF,38.6,Milan,Serie A,31.0,26,0.31,0.11,0.29,0,0,5,546,368,67.4,77.3,67.2,44.6,2,35,6,17.14,1.7,24,34,70.59,28,58,48.28,3.26,2,0,25,26,0,30,43,41.18,0,31,5.68,0.0,1.26,0.13,0.0,63,60,66,63,66,34,29,30,46,41,98,74,76,75,94,94,70,59,60,29,41,78,47.0,5
Ermedin-Demirovi?,BIH,FWMF,34.6,Freiburg,Bundesliga,24.0,31,0.21,0.08,0.22,0,0,2,174,112,64.37,71.7,64.3,54.5,3,8,2,25.0,0.72,4,15,26.67,10,22,45.45,5.64,4,0,30,8,0,20,54,27.0,0,16,9.2,0.0,2.16,0.31,0.0,51,48,53,27,86,17,23,53,39,61,98,92,94,82,48,94,87,51,56,31,50,78,47.0,4
Dani-Gómez,ESP,FW,45.2,Levante,La Liga,23.0,28,0.34,0.13,0.29,0,0,4,207,165,79.71,87.4,81.4,55.6,2,8,1,12.5,0.76,7,7,100.0,18,45,40.0,3.76,1,0,19,24,0,7,46,13.14,0,5,2.42,0.08,0.51,0.0,0.0,70,60,69,9,30,80,76,56,27,47,98,49,55,66,61,94,55,64,19,68,36,67,47.0,1
Kevin-Schade,GER,FWMF,47.4,Freiburg,Bundesliga,20.0,21,0.43,0.21,0.44,0,0,4,195,109,55.9,67.3,55.2,29.2,1,15,2,13.33,2.17,11,16,68.75,14,40,35.0,4.62,2,0,25,28,0,38,40,48.7,0,24,12.31,0.0,1.63,0.22,0.0,91,84,80,79,92,11,13,18,19,54,98,86,76,75,74,94,70,72,73,12,31,67,47.0,5
Jaime-Mata,ESP,FW,33.3,Getafe,La Liga,33.0,22,0.13,0.11,0.33,0,0,1,202,134,66.34,72.0,70.7,50.0,0,6,0,0.0,1.33,4,10,40.0,5,9,55.56,7.44,7,0,23,17,0,26,61,29.91,1,15,7.43,0.0,0.67,0.27,0.0,63,69,41,32,78,18,39,45,70,68,98,90,65,72,48,94,96,50,48,29,60,67,47.0,3
Armando-Broja,ALB,FW,39.6,Southampton,Premier League,20.0,32,0.27,0.13,0.32,0,0,6,404,250,61.88,69.8,53.0,38.5,0,19,0,0.0,1.05,12,17,70.59,31,64,48.44,2.42,2,0,38,32,0,94,175,34.93,1,58,14.36,0.05,1.0,0.09,0.0,70,64,61,46,95,14,12,23,47,26,98,64,74,90,77,94,70,65,70,16,36,83,47.0,2
Sardar-Azmoun,IRN,FWMF,40.0,Leverkusen,Bundesliga,27.0,9,0.25,0.1,0.25,0,0,1,112,80,71.43,81.1,69.0,87.5,1,0,0,,0.75,1,1,100.0,3,4,75.0,18.75,0,0,8,5,0,11,7,61.11,0,8,7.14,0.0,0.75,0.0,0.0,59,53,58,93,76,52,35,93,93,83,98,49,41,41,27,94,36,37,55,39,57,32,47.0,5
Mason-Greenwood,ENG,FWMF,37.5,Manchester Utd,Premier League,20.0,18,0.35,0.1,0.28,0,0,5,504,398,78.97,86.4,84.1,57.3,1,25,3,12.0,1.49,8,16,50.0,29,50,58.0,4.4,1,0,21,22,0,6,9,40.19,0,5,0.99,0.0,0.35,0.0,0.0,59,56,71,61,15,76,83,59,74,53,98,49,45,69,64,94,55,50,30,58,51,56,47.0,4
Wu-Lei,CHN,FWMF,71.4,Espanyol,La Liga,30.0,23,0.19,0.14,0.2,0,0,1,101,72,71.29,80.4,76.7,36.4,0,4,0,0.0,0.94,4,4,100.0,2,8,25.0,4.75,0,0,7,6,0,12,17,41.32,0,14,13.86,0.0,1.13,0.0,0.0,75,45,49,63,95,49,61,21,11,55,98,49,62,39,48,94,36,50,70,39,29,48,47.0,3
Chris-Wood,NZL,FW,32.3,Burnley,Premier League,30.0,17,0.2,0.1,0.3,0,0,3,308,182,59.09,63.8,58.0,75.0,0,5,0,0.0,0.79,8,11,72.73,5,9,55.56,3.67,1,0,14,9,0,114,105,52.05,1,42,13.64,0.0,1.05,0.46,0.0,59,62,51,86,94,7,14,87,70,46,98,96,67,55,64,94,55,45,70,28,45,52,47.0,3
Neymar,BRA,FWMF,50.0,Paris S-G,Ligue 1,30.0,22,0.63,0.2,0.4,3,4,13,1335,1063,79.63,86.0,82.0,59.6,6,32,3,9.38,3.64,15,30,50.0,67,140,47.86,2.64,10,0,32,74,0,4,10,27.94,0,14,1.05,0.05,0.58,0.05,0.0,90,78,92,28,15,74,78,64,45,31,98,53,52,85,84,94,99,75,19,62,33,78,47.0,6
Lorenzo-Insigne,ITA,FW,29.6,Napoli,Serie A,30.0,32,0.43,0.02,0.08,9,13,11,1509,1201,79.59,89.7,85.6,55.5,8,52,7,13.46,2.36,21,25,84.0,43,89,48.31,2.17,2,0,19,25,0,5,10,33.9,0,21,1.39,0.0,1.3,0.04,0.0,35,35,80,43,18,86,85,55,46,22,98,51,74,66,93,94,70,50,30,75,34,81,47.0,6
Francesco-Forte,ITA,FW,18.2,Venezia,Serie A,29.0,12,0.21,0.09,0.5,0,0,1,77,55,71.43,79.5,71.0,0.0,0,3,0,0.0,0.85,3,5,60.0,2,3,66.67,14.33,3,0,11,6,0,19,16,54.3,0,7,9.09,0.0,0.85,0.0,0.0,55,91,53,88,85,44,41,15,89,79,98,49,46,48,42,94,81,46,61,23,59,46,47.0,3
Willem-Geubbels,FRA,FWMF,23.1,Nantes,Ligue 1,20.0,22,0.33,0.15,0.67,0,0,2,143,101,70.63,81.2,78.7,28.6,1,7,0,0.0,1.17,4,7,57.14,5,17,29.41,4.88,1,0,11,4,0,9,19,32.12,0,11,7.69,0.0,1.33,0.0,0.0,78,96,68,37,79,53,68,18,12,56,98,49,64,48,48,94,55,70,50,40,29,53,47.0,4
Andy-Delort,ALG,FW,37.8,Nice,Ligue 1,30.0,32,0.59,0.13,0.35,3,3,16,685,419,61.17,70.2,59.2,46.8,2,49,9,18.37,1.18,10,15,66.67,15,40,37.5,1.48,3,0,38,49,0,87,114,43.3,0,54,7.88,0.04,0.66,0.15,0.0,70,71,91,69,80,15,14,34,23,8,98,77,70,90,70,94,81,77,74,21,16,84,47.0,4
Youssef-En-Nesyri,MAR,FW,33.3,Sevilla,La Liga,24.0,23,0.35,0.11,0.33,1,1,5,183,126,68.85,75.3,68.3,54.5,1,4,0,0.0,0.49,5,9,55.56,6,16,37.5,2.62,1,0,11,11,0,46,57,44.69,0,22,12.02,0.07,0.92,0.35,0.0,63,69,71,72,92,28,32,53,23,30,98,94,72,48,52,94,55,60,72,33,23,55,47.0,5
Martin-Satriano,ITA,FW,37.5,Brest,Ligue 1,21.0,15,0.38,0.17,0.44,0,0,4,175,130,74.29,84.2,66.0,65.0,0,5,0,0.0,0.67,3,4,75.0,9,18,50.0,4.83,5,0,15,13,0,19,45,29.71,0,19,10.86,0.0,0.58,0.0,0.0,84,84,76,31,90,65,24,72,57,56,98,49,44,57,42,94,90,61,45,40,42,53,47.0,4
Randal-Kolo-Muani,FRA,FWMF,47.3,Nantes,Ligue 1,23.0,36,0.37,0.22,0.46,0,0,12,599,403,67.28,77.0,62.9,44.1,4,40,6,15.0,0.88,19,28,67.86,47,99,47.47,1.57,2,0,57,73,0,71,122,36.73,0,22,3.67,0.03,0.76,0.18,0.0,93,85,74,51,45,33,20,30,44,10,98,82,74,98,90,94,70,84,48,28,27,88,47.0,5
Osman-Bukari,GHA,FWMF,45.0,Nantes,Ligue 1,23.0,24,0.18,0.1,0.22,0,0,2,320,240,75.0,83.6,76.0,34.6,4,19,4,21.05,1.16,10,18,55.56,22,46,47.83,4.46,1,0,14,5,0,10,14,41.59,0,16,5.0,0.0,0.63,0.0,0.0,59,48,47,64,61,64,58,20,45,53,98,49,54,55,70,94,55,46,56,43,44,62,47.0,3
Ismaila-Sarr,SEN,FWMF,39.5,Watford,Premier League,24.0,22,0.24,0.13,0.33,0,1,5,467,329,70.45,79.9,72.6,54.2,2,48,4,8.33,1.3,7,14,50.0,35,68,51.47,2.63,2,0,21,47,0,13,23,36.21,0,30,6.42,0.0,1.01,0.05,0.0,70,69,56,50,73,45,46,52,60,30,98,53,61,69,61,94,70,56,53,41,39,64,47.0,5
Jesús-Corona,MEX,FWDF,33.3,Sevilla,La Liga,29.0,18,0.16,0.17,0.5,0,0,2,609,474,77.83,88.0,79.4,52.3,4,45,6,13.33,1.55,7,13,53.85,18,38,47.37,3.87,2,0,13,29,0,12,15,44.5,0,13,2.13,0.0,0.62,0.0,0.0,84,91,45,72,26,82,70,48,44,48,98,49,47,52,61,94,70,59,39,53,37,55,47.0,4
Arnaud-Kalimuendo,FRA,FW,48.3,Lens,Ligue 1,20.0,32,0.5,0.17,0.34,2,2,12,489,403,82.41,83.8,88.7,69.0,0,14,3,21.43,0.79,8,10,80.0,19,54,35.19,1.63,1,1,14,40,0,8,39,16.84,0,3,0.61,0.0,0.33,0.04,0.0,84,69,85,12,13,64,90,80,20,11,98,51,56,55,64,99,55,79,12,78,16,68,46.0,4
Anthony-Martial,FRA,FW,40.0,Manchester Utd,Premier League,26.0,8,0.42,0.2,0.5,0,0,1,83,65,78.31,80.0,84.8,50.0,0,5,0,0.0,2.5,1,1,100.0,5,7,71.43,29.71,0,0,1,4,0,5,3,62.46,0,0,0.0,0.0,1.25,0.0,0.0,90,91,79,94,12,47,85,45,91,88,98,49,46,18,27,94,36,55,34,37,57,28,46.0,5
Francisco-Trincão,POR,FWMF,41.9,Wolves,Premier League,22.0,28,0.14,0.06,0.15,0,0,2,459,355,77.34,86.7,83.6,55.6,1,24,5,20.83,1.28,15,29,51.72,44,92,47.83,3.89,0,0,16,23,0,5,20,20.12,0,18,3.92,0.0,1.42,0.07,0.0,43,40,42,15,48,77,82,56,45,48,98,59,76,60,84,94,36,40,30,69,45,66,46.0,3
Alfre?-Finnbogason,ISL,FWMF,66.7,Augsburg,Bundesliga,33.0,10,0.63,0.33,0.5,0,0,2,72,43,59.72,65.7,69.6,66.7,1,1,0,0.0,2.19,0,2,0.0,4,10,40.0,12.5,0,0,4,1,0,8,7,53.3,0,7,9.72,0.0,1.88,0.31,0.0,98,91,92,87,87,8,36,77,27,78,98,92,62,31,18,94,36,62,58,27,35,30,46.0,3
Moses-Simon,NGA,FWMF,34.1,Nantes,Ligue 1,26.0,30,0.23,0.15,0.43,0,0,6,821,531,64.68,82.0,68.4,39.4,8,107,20,18.69,1.47,15,23,65.22,39,91,42.86,1.82,3,0,14,30,0,15,25,37.42,0,30,3.65,0.0,0.97,0.15,0.0,78,82,55,53,45,56,33,23,32,15,98,77,78,55,84,94,81,72,49,37,24,78,46.0,6
Alexandre-Lacazette,FRA,FWMF,27.9,Arsenal,Premier League,31.0,30,0.2,0.05,0.17,2,3,4,455,350,76.92,81.6,73.1,65.6,7,7,1,14.29,1.46,19,26,73.08,17,30,56.67,2.87,0,0,37,36,0,22,68,24.45,0,14,3.08,0.2,0.66,0.1,0.0,39,42,51,21,38,54,47,73,72,35,98,66,66,89,90,94,36,44,30,58,54,77,46.0,3
Sasa-Kalajdzic,AUT,FW,36.1,Stuttgart,Bundesliga,24.0,15,0.44,0.14,0.38,1,2,6,381,266,69.82,79.3,67.9,54.1,1,6,1,16.67,1.18,4,7,57.14,6,14,42.86,3.14,2,0,13,20,0,82,57,59.0,0,32,8.4,0.0,0.66,0.07,0.0,75,74,81,92,82,43,31,52,32,40,98,59,48,52,48,94,70,58,65,32,27,50,46.0,2
