Player,Nation,Pos,SoT%,Squad,Comp,Age,MP,G/90,G/Sh,G/SoT,PKGoals,PKAttempted,Goals,Pass,PassCompleted,PassComp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assist,Cross,CrossCompleted,CrossComp%,Interception ,Tackle_Won,Tackle,Tackle_Won%,SucDribble,Dribble,DribbleComp%,DribblePast%,YCards,RCards,Fls,Fld,OGoals,AerWon,AerLost,AerWon%,AerLost%,PasswHead,PasswHead%,PKwon,Blocks,BlkSh,BlkShSv,but_par_tir,but_par_tir_cadre,but_par_90min,tete_reussi,passe_avec_tete,pass_short_comp,pass_medium_comp,pass_long_comp,Dribbles_reussis,Dribles_passes,BlockPasse,BlockTir,Block,fautes,tacles_gagnes,carton_rouge,carton_jaune,Tir,Tete,Passe,Dribbles,Tacle,Note Finale,classement_equipe
David-Alaba,AUT,DF,28.6,Real Madrid,La Liga,29.0,30,0.07,0.1,0.33,0,0,2,1964,1802,91.75,96.5,94.3,75.8,3,32,5,15.62,0.65,18,25,2117.65,5,8,62.5,2.12,2,0,18,13,0,23,23,50.0,0,40,2.04,0.0,1.26,0.58,0.03,77,78,81,36,12,93,88,85,61,19,87,61,56,59,60,85,49,79,24,89,40,63,58.0,3
Ivan-Perii?,CRO,DF,35.6,Inter,Serie A,33.0,35,0.26,0.16,0.44,1,1,8,1536,1122,73.05,83.7,76.3,58.1,6,147,29,19.73,2.17,29,41,2213.74,23,46,50.0,1.8,4,0,30,7,0,56,38,59.67,0,90,5.86,0.0,1.92,0.22,0.0,86,82,98,57,74,17,15,48,39,11,84,29,58,83,83,85,72,89,66,27,25,81,58.0,4
Adrien-Truffert,FRA,DF,25.0,Rennes,Ligue 1,20.0,30,0.16,0.15,0.6,0,0,3,1167,958,82.09,90.9,83.3,61.5,2,36,11,30.56,1.65,17,32,965.91,16,27,59.26,3.44,4,0,28,21,0,19,31,37.96,0,51,4.37,0.05,2.58,0.33,0.0,86,91,94,14,53,64,40,56,53,51,84,41,71,79,57,85,72,90,34,53,52,73,58.0,5
Luke-Ayling,ENG,DF,15.8,Leeds United,Premier League,30.0,26,0.08,0.11,0.67,0,0,2,1560,1219,78.14,88.0,85.5,58.5,2,25,4,16.0,2.78,45,79,1437.7,25,41,60.98,2.61,4,1,28,24,0,49,51,48.99,0,64,4.1,0.0,1.94,1.11,0.0,79,93,83,30,49,40,47,50,57,32,84,91,73,79,96,98,72,79,37,43,42,80,58.0,6
Patric,ESP,DF,33.3,Lazio,Serie A,29.0,24,0.05,0.17,0.5,0,0,1,1414,1330,94.06,95.6,97.0,86.3,1,4,0,0.0,0.55,12,23,952.38,2,2,100.0,5.5,7,1,23,9,1,22,34,39.22,0,40,2.83,0.0,1.8,0.71,0.0,89,89,74,16,23,92,94,95,100,69,84,72,62,70,44,98,91,76,18,84,76,68,58.0,4
Chris-Richards,USA,DF,10.0,Hoffenheim,Bundesliga,22.0,19,0.07,0.1,1.0,0,0,1,968,839,86.67,90.6,92.1,68.9,1,0,0,,1.59,18,29,900.0,2,3,66.67,4.67,1,0,13,2,0,69,36,65.75,0,58,5.99,0.0,2.55,0.83,0.0,77,100,81,75,76,62,76,72,70,64,84,80,69,45,60,85,35,70,62,57,55,46,58.0,3
Robert-Gumny,POL,DF,0.0,Augsburg,Bundesliga,23.0,28,0.0,0.0,0.0,0,0,0,962,725,75.36,86.8,77.8,55.6,0,24,1,4.17,1.43,39,61,1611.57,15,32,46.88,1.88,3,0,32,30,0,40,34,54.08,0,88,9.15,0.0,1.71,0.36,0.0,60,60,60,44,94,32,20,41,27,12,84,43,56,86,92,85,61,58,67,30,19,78,58.0,3
Matty-Cash,POL,DF,36.1,Aston Villa,Premier League,24.0,38,0.11,0.11,0.31,0,0,4,1587,1122,70.7,86.7,79.0,38.5,3,94,14,14.89,1.31,44,90,1833.33,21,36,58.33,1.69,8,0,45,50,0,44,56,43.98,0,81,5.1,0.0,2.43,0.51,0.0,79,72,88,21,64,31,23,11,51,9,84,56,75,96,95,85,94,80,42,22,30,92,58.0,3
Andrew-Gravillon,FRA,DF,25.0,Reims,Ligue 1,24.0,26,0.0,0.0,0.0,0,0,0,944,724,76.69,85.4,82.0,59.9,0,11,2,18.18,1.35,21,29,1721.31,5,12,41.67,1.75,9,2,37,21,0,31,20,60.93,0,43,4.56,0.0,1.48,0.68,0.0,60,60,60,61,57,25,34,52,21,10,84,68,57,92,66,99,96,56,55,35,14,82,57.0,3
Ben-Godfrey,ENG,DF,33.3,Everton,Premier League,24.0,23,0.0,0.0,0.0,0,0,0,789,606,76.81,84.0,80.8,57.4,0,14,7,50.0,0.89,26,53,1101.69,6,10,60.0,3.1,6,0,17,14,0,51,36,58.66,0,57,7.22,0.0,2.13,0.89,0.0,60,60,60,55,86,18,30,47,56,43,84,84,71,56,78,85,87,53,62,28,44,68,57.0,3
Giulian-Biancone,FRA,DF,27.6,Troyes,Ligue 1,22.0,33,0.04,0.03,0.13,0,0,1,1296,968,74.69,84.4,78.6,52.6,2,72,14,19.44,2.35,42,76,1409.4,11,25,44.0,2.36,10,0,38,32,0,53,38,58.26,0,65,5.02,0.0,1.53,0.31,0.0,61,62,70,53,63,20,22,36,23,24,84,39,52,93,94,85,98,64,58,26,24,92,57.0,3
Alessandro-Buongiorno,ITA,DF,20.0,Torino,Serie A,22.0,23,0.0,0.0,0.0,0,0,0,546,442,80.95,89.6,83.1,61.8,1,6,1,16.67,0.84,13,23,738.64,2,5,40.0,3.0,5,0,29,16,0,57,31,64.73,0,45,8.24,0.0,1.22,0.53,0.0,60,60,60,70,91,55,39,57,20,42,84,57,47,81,46,85,81,53,71,44,27,65,57.0,4
Raphaël-Varane,FRA,DF,11.1,Manchester Utd,Premier League,29.0,22,0.05,0.11,1.0,0,0,1,1099,989,89.99,93.9,92.9,81.5,1,0,0,,0.64,16,27,1203.01,2,5,40.0,2.0,0,0,7,7,0,63,34,64.99,0,51,4.64,0.0,1.58,0.69,0.0,79,100,74,72,58,86,80,92,20,16,84,69,55,29,54,85,20,73,56,75,16,41,57.0,3
Álex-Moreno,ESP,DF,29.6,Betis,La Liga,28.0,30,0.19,0.19,0.63,0,0,5,1408,1042,74.01,88.6,75.1,41.0,3,74,13,17.57,2.1,44,78,1506.85,27,60,45.0,2.12,3,1,35,41,0,37,39,48.77,0,80,5.68,0.04,2.55,0.26,0.0,90,91,96,30,71,46,12,13,24,19,84,34,69,90,95,98,61,92,50,24,22,86,57.0,4
Víctor-Ruiz,ESP,DF,12.5,Betis,La Liga,33.0,18,0.0,0.0,0.0,0,0,0,899,785,87.32,91.4,92.0,75.4,0,0,0,,0.82,6,11,857.14,2,2,100.0,6.5,2,0,13,2,0,56,25,69.14,0,54,6.01,0.0,1.84,0.95,0.0,60,60,60,84,76,69,76,84,100,75,84,86,60,45,29,85,49,48,64,61,70,42,57.0,5
Cédric-Hountondji,BEN,DF,37.5,Clermont Foot,Ligue 1,28.0,23,0.04,0.13,0.33,0,0,1,990,854,86.26,91.0,90.7,66.7,0,1,0,0.0,0.88,28,42,1505.38,1,1,100.0,4.0,2,0,12,7,1,56,17,76.78,0,49,4.95,0.0,1.02,0.49,0.0,83,78,70,94,62,65,69,68,100,59,84,54,44,42,82,85,49,68,69,59,70,57,57.0,3
Timothée-Kolodziejczak,FRA,DF,40.0,Saint-Étienne,Ligue 1,30.0,30,0.07,0.13,0.33,0,0,2,1593,1257,78.91,89.3,83.4,56.1,3,28,10,35.71,1.89,29,46,1801.24,3,6,50.0,1.83,4,1,28,1,2,36,46,43.9,0,93,5.84,0.0,1.58,0.28,0.0,83,78,81,20,74,53,40,43,39,11,84,36,52,79,83,98,72,81,47,45,25,83,57.0,3
Gonzalo-Verdú,ESP,DF,0.0,Elche,La Liga,33.0,19,0.0,0.0,0.0,0,0,0,702,591,84.19,91.0,92.5,69.9,0,2,0,0.0,0.9,17,23,1148.65,1,1,100.0,6.0,11,0,27,13,0,33,20,62.28,0,25,3.56,0.0,1.87,1.03,0.0,60,60,60,64,38,65,79,74,100,73,84,89,62,77,57,85,99,49,42,59,71,65,57.0,4
Quini,ESP,DF,11.8,Granada,La Liga,32.0,32,0.0,0.0,0.0,0,0,0,960,678,70.62,84.4,76.1,42.3,1,46,8,17.39,0.94,54,88,1569.77,15,29,51.72,2.41,11,0,46,14,0,30,36,45.35,0,54,5.62,0.0,2.07,0.55,0.0,60,60,60,23,71,20,14,14,41,26,84,58,71,96,98,85,99,60,47,16,34,94,57.0,3
Alex-Sandro,BRA,DF,22.2,Juventus,Serie A,31.0,28,0.0,0.0,0.0,0,0,0,1096,926,84.49,87.9,90.1,69.0,1,39,13,33.33,1.41,17,29,1164.38,12,23,52.17,2.65,3,0,33,36,1,37,28,57.01,0,42,3.83,0.05,1.72,0.4,0.0,60,60,60,49,43,39,66,72,41,32,84,46,57,87,57,85,61,58,44,57,35,70,57.0,2
Rafael-Tolói,ITA,DF,18.2,Atalanta,Serie A,31.0,20,0.06,0.09,0.5,0,0,1,939,785,83.6,91.3,89.3,66.3,1,10,2,20.0,1.06,18,34,845.07,6,9,66.67,4.22,6,0,30,9,0,33,18,64.58,0,36,3.83,0.0,1.75,0.69,0.06,75,89,77,70,43,68,63,66,70,60,95,69,59,83,60,85,87,67,47,55,54,66,57.0,4
Andrew-Robertson,SCO,DF,44.4,Liverpool,Premier League,28.0,29,0.11,0.17,0.38,0,0,3,2292,1858,81.06,91.7,86.0,51.4,10,89,14,15.73,2.06,17,33,1452.99,16,32,50.0,2.09,5,1,21,11,0,33,13,71.78,0,68,2.97,0.0,1.52,0.14,0.04,89,79,88,88,27,71,49,32,39,18,89,20,47,66,57,98,81,84,57,50,28,74,57.0,3
Erhan-Maovi?,SRB,DF,0.0,Bochum,Bundesliga,23.0,20,0.0,0.0,0.0,0,0,0,650,507,78.0,78.6,91.7,58.5,0,1,0,0.0,0.99,22,41,924.37,2,2,100.0,6.0,7,0,18,8,1,34,29,53.95,0,44,6.77,0.0,2.44,1.4,0.06,60,60,60,43,83,6,75,50,100,73,95,95,77,59,69,85,91,50,52,36,72,63,57.0,3
Séamus-Coleman,IRL,DF,12.5,Everton,Premier League,33.0,30,0.03,0.13,1.0,0,0,1,1237,912,73.73,87.7,74.4,48.2,0,40,11,27.5,1.56,42,72,1721.31,26,44,59.09,2.23,4,0,19,20,1,34,34,50.0,0,68,5.5,0.03,2.0,0.44,0.0,83,100,64,36,70,38,10,25,52,22,84,50,67,62,94,85,72,82,53,24,37,78,56.0,4
Brandon-Williams,ENG,DF,25.0,Norwich City,Premier League,21.0,26,0.0,0.0,0.0,0,0,0,1112,900,80.94,90.0,82.7,56.8,1,18,4,22.22,2.2,29,56,1223.63,16,32,50.0,2.38,8,0,26,53,0,22,20,52.25,0,41,3.69,0.0,2.16,0.3,0.0,60,60,60,40,41,58,37,45,39,25,84,38,61,75,83,85,94,56,38,44,30,79,56.0,3
Melvin-Bard,FRA,DF,40.0,Nice,Ligue 1,21.0,33,0.07,0.4,1.0,0,0,2,1864,1516,81.33,90.5,84.1,57.9,2,72,14,19.44,2.22,46,66,2008.73,25,38,65.79,2.47,3,0,24,31,0,37,35,51.2,0,44,2.36,0.0,2.26,0.35,0.0,98,100,81,37,17,61,42,47,64,27,84,43,69,71,96,85,61,93,27,50,46,78,56.0,4
Nathan-Collins,IRL,DF,33.3,Burnley,Premier League,21.0,19,0.11,0.13,0.4,0,0,2,640,462,72.19,77.8,82.8,52.5,0,4,1,25.0,0.65,23,30,1428.57,3,8,37.5,2.75,2,1,20,14,0,83,44,65.3,0,69,10.78,0.0,2.58,1.4,0.05,83,80,88,73,97,6,38,35,16,36,92,95,75,65,72,98,49,68,69,22,21,58,56.0,4
Giorgio-Chiellini,ITA,DF,0.0,Juventus,Serie A,37.0,21,0.0,0.0,0.0,0,0,0,925,782,84.54,89.4,89.3,72.5,0,1,0,0.0,1.13,10,20,751.88,2,4,50.0,3.25,2,0,20,24,0,47,23,67.17,0,31,3.35,0.0,2.07,1.27,0.0,60,60,60,80,33,53,63,79,39,47,84,94,70,65,37,85,49,51,48,55,37,50,56.0,3
Fábio,BRA,DF,9.1,Nantes,Ligue 1,31.0,27,0.0,0.0,0.0,0,0,0,854,632,74.0,86.4,76.2,46.0,2,31,3,9.68,1.73,36,67,994.48,15,26,57.69,3.31,8,1,33,19,0,40,29,57.91,0,36,4.22,0.0,2.32,0.43,0.0,60,60,60,52,51,29,14,21,51,49,84,50,68,87,90,98,94,57,49,20,48,88,56.0,5
Juan-Cuadrado,COL,DFMF,36.1,Juventus,Serie A,34.0,33,0.14,0.11,0.31,0,0,4,1871,1592,85.09,91.6,89.7,69.1,3,81,16,19.75,1.63,29,57,1400.97,38,70,54.29,2.13,9,0,28,53,0,18,17,51.18,0,33,1.76,0.0,1.45,0.18,0.0,79,72,92,37,9,70,64,73,44,19,84,25,46,79,83,85,96,81,23,69,32,86,56.0,4
Theo-Hernández,FRA,DF,32.5,Milan,Serie A,24.0,32,0.17,0.1,0.31,1,2,5,1750,1422,81.26,89.5,85.3,59.7,5,69,15,21.74,1.83,43,62,2087.38,47,79,59.49,2.06,7,2,36,79,0,24,16,60.15,0,34,1.94,0.0,1.26,0.17,0.0,77,72,95,60,11,54,46,52,53,17,84,24,43,91,95,99,91,81,36,51,35,94,56.0,3
Petko-Hristov,BUL,DF,50.0,Spezia,Serie A,23.0,17,0.07,0.5,1.0,0,0,1,603,503,83.42,89.6,92.2,62.5,1,0,0,,0.65,7,14,693.07,2,3,66.67,4.67,3,0,11,17,0,44,21,67.74,0,38,6.3,0.0,2.45,1.65,0.0,99,100,81,81,78,55,77,58,70,64,84,97,70,39,31,85,61,73,62,50,52,42,56.0,5
Salvador-Ferrer,ESP,DFMF,16.7,Spezia,Serie A,24.0,27,0.0,0.0,0.0,0,0,0,754,588,77.98,85.4,82.4,64.7,3,33,11,33.33,2.05,23,36,1059.91,5,8,62.5,3.75,3,0,13,11,0,33,30,52.37,0,32,4.24,0.0,2.47,0.72,0.06,60,60,60,40,51,25,35,63,61,55,95,73,81,45,72,85,61,57,43,39,55,62,56.0,4
Nick-Viergever,NED,DF,50.0,Greuther Fürth,Bundesliga,32.0,24,0.0,0.0,0.0,0,0,0,1071,875,81.7,86.1,91.1,60.8,0,1,0,0.0,0.84,29,48,1428.57,0,1,0.0,0.0,2,0,14,7,0,34,42,44.69,0,71,6.63,0.0,2.11,1.1,0.0,60,60,60,22,82,28,70,54,6,5,84,91,74,47,83,85,49,54,47,46,5,59,56.0,3
Malo-Gusto,FRA,DF,0.0,Lyon,Ligue 1,19.0,30,0.0,0.0,0.0,0,0,0,1497,1302,86.97,91.4,90.7,66.0,4,60,15,25.0,1.96,41,62,1380.47,24,42,57.14,2.86,3,0,28,20,1,16,26,38.31,0,28,1.87,0.0,2.15,0.33,0.0,60,60,60,14,10,69,69,65,50,38,84,41,66,79,94,85,61,60,12,68,44,80,56.0,3
Cédric-Brunner,SUI,DF,0.0,Arminia,Bundesliga,28.0,27,0.0,0.0,0.0,0,0,0,1145,766,66.9,86.1,75.0,42.9,1,45,15,33.33,1.6,31,59,1275.72,19,29,65.52,3.28,6,0,40,30,0,57,39,59.49,0,76,6.64,0.0,1.85,0.45,0.0,60,60,60,57,82,28,12,15,63,48,84,51,60,94,85,85,87,57,66,17,53,83,56.0,3
Danilo-D'Ambrosio,ITA,DF,21.4,Inter,Serie A,33.0,20,0.09,0.07,0.33,0,0,1,738,654,88.62,93.6,93.7,71.0,1,5,0,0.0,0.81,18,29,689.66,3,3,100.0,9.0,2,0,15,5,0,24,18,57.14,0,22,2.98,0.0,2.43,0.9,0.09,69,78,85,50,27,85,85,76,100,82,98,84,74,49,60,85,49,64,32,68,76,51,56.0,5
Antonio-Raillo,ESP,DF,33.3,Mallorca,La Liga,30.0,17,0.12,0.22,0.67,0,0,2,615,532,86.5,93.1,92.6,66.4,0,1,0,0.0,0.53,12,20,1016.95,0,0,,,8,0,26,14,1,39,37,51.23,0,49,7.97,0.0,1.65,0.88,0.0,93,93,90,37,90,82,79,66,100,100,84,83,55,75,44,85,94,72,50,59,78,58,56.0,3
Joseba-Zaldúa,ESP,DF,50.0,Real Sociedad,La Liga,29.0,24,0.0,0.0,0.0,0,0,0,619,477,77.06,89.1,77.7,56.2,0,24,4,16.67,1.38,22,38,753.42,4,7,57.14,4.43,6,0,22,23,0,28,23,54.85,0,37,5.98,0.0,2.23,0.38,0.08,60,60,60,46,75,51,19,43,50,62,97,45,66,68,69,85,87,54,54,34,50,70,56.0,4
Kaan-Ayhan,TUR,DF,20.0,Sassuolo,Serie A,27.0,23,0.07,0.2,1.0,0,0,1,871,790,90.7,95.6,93.9,79.0,0,1,0,0.0,0.67,9,22,612.24,2,2,100.0,6.5,2,1,13,5,0,34,32,51.59,0,31,3.56,0.0,1.53,0.93,0.07,92,100,81,38,38,92,86,90,100,75,96,85,63,45,35,98,49,80,34,79,77,50,56.0,3
Johan-Mojica,COL,DF,25.0,Elche,La Liga,29.0,33,0.06,0.13,0.5,0,0,2,1859,1421,76.44,90.6,82.9,50.1,5,124,26,20.97,1.89,29,45,2042.25,26,77,33.77,1.35,4,1,36,51,0,36,20,64.41,0,60,3.23,0.0,1.42,0.09,0.0,83,89,77,70,31,62,38,31,14,7,84,17,43,91,83,98,72,83,50,44,10,86,56.0,5
Peter-Pekarík,SVK,DF,27.3,Hertha BSC,Bundesliga,35.0,27,0.0,0.0,0.0,0,0,0,1199,931,77.65,88.9,84.7,49.8,0,41,8,19.51,1.29,24,56,1061.95,6,12,50.0,2.33,1,0,27,19,0,33,23,58.85,0,69,5.75,0.0,2.02,0.4,0.0,60,60,60,55,73,49,44,27,39,24,84,46,62,77,75,85,35,57,61,38,30,65,56.0,3
Mattia-Viti,ITA,DF,0.0,Empoli,Serie A,20.0,20,0.0,0.0,0.0,0,0,0,683,572,83.75,90.5,89.1,69.6,0,0,0,,0.9,24,36,1105.99,8,13,61.54,4.15,3,1,15,15,1,32,42,43.27,0,33,4.83,0.0,2.47,1.57,0.06,60,60,60,19,61,61,62,74,58,60,95,96,77,49,75,98,61,50,33,55,49,59,56.0,5
Simone-Romagnoli,ITA,DF,40.0,Empoli,Serie A,32.0,19,0.12,0.4,1.0,0,0,2,773,610,78.91,87.8,86.6,57.5,0,3,0,0.0,1.39,14,26,891.72,1,3,33.33,2.0,3,0,17,4,1,66,34,66.0,0,48,6.21,0.0,2.47,1.69,0.0,98,100,90,75,78,38,51,47,14,16,84,97,73,56,49,85,61,78,62,37,12,51,56.0,4
Jeison-Murillo,COL,DF,14.3,Celta Vigo,La Liga,30.0,19,0.0,0.0,0.0,0,0,0,705,630,89.36,94.0,93.7,79.4,0,0,0,,0.65,7,23,378.38,1,2,50.0,4.0,5,1,13,14,0,34,26,56.61,0,31,4.4,0.0,1.69,0.81,0.0,60,60,60,49,54,87,85,90,39,59,84,79,57,45,31,98,81,49,42,71,40,52,56.0,3
Alex-Ferrari,ITA,DF,25.0,Sampdoria,Serie A,27.0,23,0.05,0.25,1.0,0,0,1,811,686,84.59,85.0,92.1,70.8,0,4,0,0.0,1.09,24,44,1000.0,4,12,33.33,1.83,4,0,29,25,0,24,25,48.88,0,28,3.45,0.0,2.3,1.2,0.0,95,100,74,30,35,23,76,76,14,11,84,93,76,81,75,85,72,79,29,52,11,69,56.0,4
João-Cancelo,POR,DF,28.4,Manchester City,Premier League,28.0,36,0.03,0.01,0.04,0,0,1,3277,2750,83.92,92.4,86.7,61.6,7,103,13,12.62,2.98,54,89,2177.42,53,105,50.48,1.56,7,0,37,37,0,49,45,52.11,0,97,2.96,0.0,1.25,0.11,0.03,61,61,64,39,26,76,52,56,39,9,87,18,41,92,98,85,91,62,32,61,24,92,56.0,3
Erik-Palmer-Brown,USA,DF,0.0,Troyes,Ligue 1,25.0,21,0.0,0.0,0.0,0,0,0,651,541,83.1,89.0,92.5,60.6,0,0,0,,0.57,26,40,1256.04,2,5,40.0,2.0,2,0,18,12,0,39,20,66.01,0,24,3.69,0.0,1.81,0.98,0.05,60,60,60,75,41,51,79,54,20,16,92,87,65,59,78,85,49,51,49,52,15,58,56.0,4
Diogo-Dalot,POR,DF,30.8,Manchester Utd,Premier League,23.0,24,0.0,0.0,0.0,0,0,0,1171,935,79.85,86.8,84.6,61.7,0,46,9,19.57,2.15,33,58,1137.93,16,28,57.14,3.21,4,0,20,7,0,38,22,63.33,0,43,3.67,0.0,1.85,0.6,0.15,60,60,60,67,40,32,44,57,50,46,98,63,65,65,87,85,72,54,48,40,43,70,56.0,4
Varazdat-Haroyan,ARM,DF,50.0,Cádiz,La Liga,29.0,17,0.06,0.25,0.5,0,0,1,414,337,81.4,86.0,88.0,68.8,0,0,0,,0.5,21,34,985.92,0,1,0.0,0.0,9,0,27,6,0,35,18,65.96,0,35,8.45,0.0,1.75,0.88,0.0,95,89,77,75,92,27,57,72,6,5,84,83,56,77,66,85,96,68,65,41,4,63,56.0,2
Pawe?-Dawidowicz,POL,DF,0.0,Hellas Verona,Serie A,27.0,17,0.0,0.0,0.0,0,0,0,611,526,86.09,94.2,87.0,76.1,0,4,0,0.0,0.9,20,31,858.37,4,5,80.0,6.0,3,0,26,15,0,31,23,57.39,0,47,7.69,0.0,1.8,0.83,0.0,60,60,60,51,89,88,53,86,83,73,84,80,56,75,63,85,61,47,55,59,61,56,56.0,4
Damien-Da-Silva,FRA,DF,8.3,Lyon,Ligue 1,34.0,17,0.0,0.0,0.0,0,0,0,883,788,89.24,93.7,94.6,74.8,0,1,0,0.0,0.8,8,13,769.23,1,2,50.0,4.0,5,1,20,5,0,43,23,65.15,0,36,4.08,0.0,1.68,0.72,0.0,60,60,60,72,48,86,89,82,39,59,84,73,53,65,34,98,81,47,47,67,38,54,55.0,4
Alessio-Romagnoli,ITA,DF,41.7,Milan,Serie A,27.0,19,0.06,0.08,0.2,0,0,1,977,875,89.56,89.0,95.3,76.3,0,1,0,0.0,0.76,14,25,880.5,2,2,100.0,6.5,4,1,18,14,0,51,26,66.19,0,34,3.48,0.0,1.66,0.7,0.06,73,66,77,76,36,51,91,86,100,75,95,70,56,59,49,98,72,59,46,62,71,57,55.0,4
Edmond-Tapsoba,BFA,DF,14.3,Leverkusen,Bundesliga,23.0,22,0.05,0.14,1.0,0,0,1,1421,1258,88.53,92.2,94.7,74.8,0,2,0,0.0,1.34,21,34,1250.0,8,9,88.89,4.44,1,0,22,7,0,46,28,62.13,0,34,2.39,0.0,1.73,0.79,0.0,85,100,74,64,17,75,89,82,88,62,84,77,60,68,66,85,35,75,35,71,65,55,55.0,4
Silvan-Widmer,SUI,DF,34.8,Mainz 05,Bundesliga,29.0,33,0.12,0.17,0.5,0,0,4,1499,1077,71.85,85.2,74.3,41.6,5,56,12,21.43,1.36,43,74,1885.96,20,38,52.63,1.87,1,0,39,20,0,48,48,50.0,0,86,5.74,0.0,2.22,0.52,0.0,89,89,90,36,72,24,10,14,42,12,84,57,73,93,95,85,35,89,54,16,27,77,55.0,4
Danilo,BRA,DFMF,21.4,Juventus,Serie A,30.0,22,0.05,0.07,0.33,0,0,1,1451,1264,87.11,94.1,91.3,66.8,2,13,5,38.46,1.33,22,38,1215.47,4,9,44.44,2.11,6,0,21,11,0,40,23,63.33,0,33,2.27,0.0,1.43,0.62,0.0,69,78,74,67,15,88,71,68,24,19,84,64,51,66,69,85,87,64,36,66,19,67,55.0,5
Trevoh-Chalobah,ENG,DF,77.8,Chelsea,Premier League,22.0,20,0.19,0.33,0.43,0,0,3,1240,1138,91.77,94.5,95.1,72.1,1,3,0,0.0,0.93,21,38,889.83,11,15,73.33,4.53,2,0,22,16,0,35,25,58.33,0,57,4.6,0.0,1.24,0.56,0.06,98,81,96,54,57,89,90,78,75,63,95,59,48,68,66,85,49,76,46,71,57,56,55.0,5
Lukas-Kübler,GER,DF,46.2,Freiburg,Bundesliga,29.0,29,0.08,0.15,0.33,0,0,2,1241,905,72.93,85.4,79.5,51.1,0,34,9,26.47,1.58,32,71,1167.88,14,22,63.64,2.82,2,0,28,24,0,56,45,55.38,0,80,6.45,0.0,1.66,0.35,0.04,86,78,83,47,80,25,24,32,62,37,89,43,57,79,86,85,49,81,62,27,49,74,55.0,3
Ronaël-Pierre-Gabriel,FRA,DF,28.6,Brest,Ligue 1,23.0,30,0.0,0.0,0.0,0,0,0,1418,1186,83.64,92.3,84.5,62.4,1,29,5,17.24,1.66,53,86,1743.42,31,52,59.62,2.38,6,0,34,29,0,17,20,45.8,0,36,2.54,0.0,1.41,0.28,0.0,60,60,60,24,20,75,43,58,53,25,84,36,49,89,98,85,87,60,22,59,39,90,55.0,5
Marcos-Alonso,ESP,DF,23.3,Chelsea,Premier League,31.0,28,0.17,0.09,0.4,0,0,4,1454,1132,77.85,88.4,84.2,46.0,4,64,15,23.44,1.99,28,45,1497.33,19,39,48.72,2.13,8,0,33,34,0,59,26,69.41,0,38,2.61,0.0,1.62,0.25,0.0,75,80,95,85,21,44,42,21,29,19,84,33,51,87,82,85,94,81,51,34,23,84,55.0,4
Samir-Santos,BRA,DF,25.0,Watford,Premier League,27.0,19,0.0,0.0,0.0,0,0,0,658,537,81.61,91.8,88.3,58.5,0,0,0,,0.16,19,32,1104.65,0,1,0.0,0.0,4,0,18,16,0,55,36,60.41,0,54,8.21,0.0,1.51,0.59,0.05,60,60,60,61,91,72,58,50,6,5,92,62,51,59,61,85,72,49,62,49,4,57,55.0,2
Domenico-Criscito,ITA,DF,0.0,Genoa,Serie A,35.0,20,0.33,0.0,0.0,6,7,6,1003,789,78.66,91.8,86.2,47.6,1,38,6,15.79,1.17,22,36,1100.0,7,9,77.78,4.33,4,0,25,30,0,27,15,64.38,0,47,4.69,0.0,2.17,0.67,0.0,60,60,99,70,59,72,49,24,81,61,84,68,63,73,69,85,72,61,54,40,59,62,55.0,2
Castello-Lukeba,FRA,DF,50.0,Lyon,Ligue 1,19.0,24,0.09,0.33,0.67,0,0,2,1653,1508,91.23,93.0,94.3,83.3,0,0,0,,1.29,20,37,1257.86,11,14,78.57,3.71,1,0,19,16,0,57,39,59.47,0,50,3.02,0.0,1.42,0.43,0.0,98,93,85,57,27,81,88,94,81,54,84,50,49,62,63,85,35,83,38,79,61,55,55.0,5
Serge-Aurier,CIV,DF,18.2,Villarreal,La Liga,29.0,19,0.0,0.0,0.0,0,0,0,735,628,85.44,88.7,88.0,74.4,1,22,7,31.82,1.16,14,21,744.68,13,20,65.0,5.8,4,0,16,6,0,25,14,64.08,0,39,5.31,0.0,1.96,0.63,0.09,60,60,60,68,68,47,57,81,63,71,98,65,62,52,49,85,72,49,56,50,55,53,55.0,4
Jean-Kevin-Duverne,FRA,DF,21.4,Brest,Ligue 1,24.0,37,0.03,0.07,0.33,0,0,1,1791,1350,75.38,86.8,79.1,55.5,3,60,17,28.33,2.69,44,75,1955.56,24,43,55.81,1.67,1,0,38,33,1,43,35,55.13,0,84,4.69,0.0,1.89,0.24,0.03,69,78,64,47,59,32,23,41,46,9,87,31,59,93,95,85,35,70,53,32,28,77,55.0,4
Nikola-Mara,SRB,DF,0.0,Rayo Vallecano,La Liga,26.0,16,0.0,0.0,0.0,0,0,0,447,380,85.01,89.3,89.3,70.1,0,1,0,0.0,0.52,11,12,1067.96,0,0,,,4,0,12,5,0,40,27,59.69,0,45,10.07,0.0,2.33,1.21,0.0,60,60,60,58,96,53,63,75,100,100,84,93,66,42,39,85,72,46,59,49,77,46,55.0,3
